date,avg_temperature,humidity,avg_wind_speed,rain_or_not,cloud_cover,pressure
2023-10-13,27.430490549832896,75.2018850084896,13.732324463820628,Rain,22.061195271121125,1039.2523289954845
2023-10-14,31.347286244913175,64.37820954781633,0.5091896787869826,Rain,59.82252940637388,994.3380014379188
2023-10-15,31.719650257574145,70.21832506001145,10.461304008702598,Rain,73.56631142391899,1010.7089578718754
2023-10-16,28.74326504420758,81.55244468621946,4.460235110588261,No Rain,99.83475113929497,1013.1307553091988
2023-10-17,31.35472295584038,58.28414300067471,27.430920215288623,Rain,93.31133313435576,1009.1697162306324
2023-10-18,25.305002499390508,64.2572429749648,14.565873677480516,Rain,64.25651995351916,1020.2633773085516
2023-10-19,24.913386884887625,61.58241430401012,14.16399733670151,Rain,42.1248053294072,973.7433468374808
2023-10-20,32.2933720373546,59.19225589779212,7.113213249861957,Rain,63.61773647082328,1001.236377754579
2023-10-21,27.18558590956564,64.55229395953583,12.930639764839702,No Rain,78.56516180802319,960.4224802808347
2023-10-22,24.36077507026833,64.80215535539065,12.668240978026056,Rain,11.833619092338733,988.4511327644811
2023-10-23,27.810623051573256,61.62276209958231,4.786507098648834,Rain,40.99048896962883,998.7667068621264
2023-10-24,29.7790524391637,52.62065531227661,12.43373211226016,Rain,83.98022856356172,1015.2224259545472
2023-10-25,23.722554925370737,66.862274343219,0.5551145207323893,No Rain,38.3832951933044,1045.0531052586202
2023-10-26,27.27418939086655,44.284637956320175,8.944048177230796,Rain,57.18722712271865,1010.0651066548356
2023-10-27,21.37683421236713,46.40693334211687,3.450132559315546,Rain,58.77693608621982,1024.359391617656
2023-10-28,20.516817211686085,50.84864642195189,1.808503286659182,No Rain,18.447625313363936,1000.6266059495202
2023-10-29,24.790186753252044,48.87689090843994,1.1542980244381371,Rain,36.22354416522884,1013.4104031376332
2023-10-30,,,,No Rain,,957.0932216133772
2023-10-31,24.809954364579774,53.20763652416913,5.098124456520992,No Rain,2.6196708532064794,975.4391580841848
2023-11-01,25.181796429049037,43.16339467863926,10.871501572931422,Rain,2.4191763891355245,986.185309320514
2023-11-02,27.170330343600128,42.80407594798925,0.9803451119841357,No Rain,83.16970436757735,997.2493355006512
2023-11-03,22.072833539262465,37.7569099051303,4.729355067459155,No Rain,27.30708099728124,954.5648745502384
2023-11-04,19.645885233959444,42.19060410594416,8.092369385630057,No Rain,51.80787662388154,964.0024097553318
2023-11-05,23.88449551692905,36.20550815447434,11.860847472584451,Rain,29.872557358877305,977.6814307791306
2023-11-06,18.16841751522529,34.78499990248193,4.7812875439810485,No Rain,94.06792451153404,1047.1532690901051
2023-11-07,19.38971420705637,37.71741576481892,9.388370646555137,No Rain,25.92967588657737,983.1347007103052
